,Unnamed: 0,OBJECTID,TAG,TENSION_NO,POTENCIA_I,POTENCIA_E,x,y,geometry,Ingreso
451,451,758.0,SB,60.0,4.0,,-76.14436,-11.59876300000002,POINT (-76.14436 -11.59876300000002),134566
452,452,759.0,SB,60.0,6.0,,-76.13780600000001,-11.600472000000025,POINT (-76.13780600000001 -11.600472000000025),119124
453,453,760.0,SB,60.0,0.0,,-76.23395422300001,-11.650092586000028,POINT (-76.23395422300001 -11.650092586000028),207364
454,454,761.0,SB,60.0,5.0,,-76.234305,-11.64776599999999,POINT (-76.234305 -11.64776599999999),124639
455,455,762.0,SB,60.0,0.0,,-76.455036,-11.887481999999975,POINT (-76.455036 -11.887481999999975),217291
456,456,763.0,SB,60.0,55.0,,-75.91001299999999,-13.905721000000028,POINT (-75.91001299999999 -13.905721000000028),135669
457,457,764.0,SB,60.0,0.0,,-72.28652,-15.206819999999992,POINT (-72.28652 -15.206819999999992),144493
458,458,765.0,SB,60.0,0.0,,-78.14191599999998,-10.114803999999992,POINT (-78.14191599999998 -10.114803999999992),170965
459,459,766.0,SB,60.0,265.0,,-79.87069182699997,-6.781473203000019,POINT (-79.87069182699997 -6.781473203000019),166553
460,460,767.0,SB,220.0,35.0,,-79.24630822400002,-6.606725071000028,POINT (-79.24630822400002 -6.606725071000028),116918
461,461,768.0,SB,60.0,110.0,,-79.45858903999999,-7.306316562999996,POINT (-79.45858903999999 -7.306316562999996),154420
462,462,769.0,SB,60.0,75.0,,-77.03212414799998,-12.06330277799998,POINT (-77.03212414799998 -12.06330277799998),144493
463,463,770.0,SB,60.0,24.0,,-76.772541015,-12.383769180999993,POINT (-76.772541015 -12.383769180999993),199643
464,464,771.0,SB,60.0,67.0,,-76.88415347900002,-12.261476433999974,POINT (-76.88415347900002 -12.261476433999974),115815
465,465,772.0,SB,60.0,145.0,,-76.728025,-12.496136999999976,POINT (-76.728025 -12.496136999999976),181995
466,466,773.0,SB,60.0,25.0,,-76.60844900000001,-12.714540999999995,POINT (-76.60844900000001 -12.714540999999995),115815
467,467,774.0,SB,60.0,35.0,,-70.27161156800003,-18.025368671000024,POINT (-70.27161156800003 -18.025368671000024),151111
468,468,775.0,SB,60.0,2.0,,-70.356754932,-17.39839275899999,POINT (-70.356754932 -17.39839275899999),210673
469,469,776.0,SB,60.0,40.0,,-74.54855300000003,-8.385152000000005,POINT (-74.54855300000003 -8.385152000000005),138978
470,470,777.0,SB,60.0,0.0,,-76.99231400000002,-12.017593999999974,POINT (-76.99231400000002 -12.017593999999974),161038
471,471,778.0,SB,60.0,75.0,,-77.01395100000002,-11.98157500000002,POINT (-77.01395100000002 -11.98157500000002),179789
472,472,779.0,SB,60.0,75.0,,-76.96781700000003,-11.930571999999984,POINT (-76.96781700000003 -11.930571999999984),150008
473,473,780.0,SB,138.0,36.0,,-71.68660399999999,-16.258860000000027,POINT (-71.68660399999999 -16.258860000000027),185304
474,474,781.0,SB,33.0,18.0,,-71.68325399999998,-16.254179000000022,POINT (-71.68325399999998 -16.254179000000022),116918
475,475,782.0,SB,33.0,26.0,,-81.26409961799999,-4.538058944999989,POINT (-81.26409961799999 -4.538058944999989),183098
476,476,783.0,SB,60.0,14.0,,-81.02743908000002,-5.844150322000019,POINT (-81.02743908000002 -5.844150322000019),122433
477,477,784.0,SB,60.0,10.0,,-80.63872600000002,-5.188140999999973,POINT (-80.63872600000002 -5.188140999999973),163244
478,478,785.0,SB,220.0,79.0,,-78.630067016,-6.769942747000016,POINT (-78.630067016 -6.769942747000016),178686
479,479,786.0,SB,60.0,7.0,,-74.89480429399998,-12.408965792999991,POINT (-74.89480429399998 -12.408965792999991),143390
480,480,787.0,SB,33.0,3.0,,-74.78821099999999,-12.462935000000016,POINT (-74.78821099999999 -12.462935000000016),148905
481,481,788.0,SB,33.0,1.0,,-74.70823999999999,-12.377016000000026,POINT (-74.70823999999999 -12.377016000000026),161038
482,482,789.0,SB,60.0,21.5,,-75.896787604,-11.523801509000007,POINT (-75.896787604 -11.523801509000007),218394
483,483,790.0,SB,60.0,9.0,,-75.89612399999999,-11.528044000000024,POINT (-75.89612399999999 -11.528044000000024),115815
484,484,791.0,SB,220.0,200.0,,-75.91815600000001,-11.532286,POINT (-75.91815600000001 -11.532286),135669
485,485,792.0,SB,60.0,5.0,,-76.05783500000001,-11.73823900000002,POINT (-76.05783500000001 -11.73823900000002),218394
486,486,793.0,SB,60.0,2.0,,-76.01462979399997,-11.744027447999995,POINT (-76.01462979399997 -11.744027447999995),159935
487,487,794.0,SB,60.0,6.0,,-76.05610200000001,-11.632090000000003,POINT (-76.05610200000001 -11.632090000000003),134566
488,488,795.0,SB,60.0,8.0,,-76.21562399999999,-10.578499000000022,POINT (-76.21562399999999 -10.578499000000022),167656
489,489,796.0,SB,60.0,14.0,,-75.924306,-11.534257000000023,POINT (-75.924306 -11.534257000000023),176480
490,490,797.0,SB,60.0,100.0,,-77.06556411999998,-11.997812610999972,POINT (-77.06556411999998 -11.997812610999972),185304
491,491,798.0,SB,60.0,40.0,,-77.04657578000001,-12.028038836999997,POINT (-77.04657578000001 -12.028038836999997),180892
492,492,799.0,SB,60.0,7.0,,-72.69252599999999,-12.880655999999988,POINT (-72.69252599999999 -12.880655999999988),172068
493,493,800.0,SB,60.0,3.0,,-72.11011625499998,-13.315168938999989,POINT (-72.11011625499998 -13.315168938999989),207364
494,494,801.0,SB,33.0,4.0,,-71.63861000000003,-13.687139000000002,POINT (-71.63861000000003 -13.687139000000002),129051
495,495,802.0,SB,220.0,100.0,,-76.968374095,-12.055830931999992,POINT (-76.968374095 -12.055830931999992),129051
496,496,803.0,SB,220.0,0.0,,-71.31105579199999,-14.897300013000006,POINT (-71.31105579199999 -14.897300013000006),196334
497,497,804.0,SB,60.0,12.0,,-78.68097599999999,-8.528629000000024,POINT (-78.68097599999999 -8.528629000000024),176480
498,498,805.0,SB,60.0,20.0,,-78.77794899999998,-8.422668999999985,POINT (-78.77794899999998 -8.422668999999985),181995
499,499,806.0,SB,33.0,3.0,,-79.00529639400003,-8.170505822999985,POINT (-79.00529639400003 -8.170505822999985),193025
500,500,807.0,SB,33.0,3.0,,-78.97901200000001,-8.216272000000004,POINT (-78.97901200000001 -8.216272000000004),151111
501,501,808.0,SB,220.0,410.0,,-76.973369263,-12.177475430000015,POINT (-76.973369263 -12.177475430000015),209570
502,502,809.0,SB,138.0,345.0,,-79.05541778000003,-8.046447453999974,POINT (-79.05541778000003 -8.046447453999974),204055
503,503,810.0,SB,60.0,30.0,,-75.99128400000001,-13.087737000000004,POINT (-75.99128400000001 -13.087737000000004),184201
504,504,811.0,SB,60.0,12.0,,-70.02649600000001,-15.832559000000003,POINT (-70.02649600000001 -15.832559000000003),209570
505,505,812.0,SB,33.0,32.5,,-71.53425199999998,-16.383118000000024,POINT (-71.53425199999998 -16.383118000000024),183098
506,506,813.0,SB,60.0,100.0,,-75.968514346,-13.716216676999975,POINT (-75.968514346 -13.716216676999975),143390
507,507,814.0,SB,500.0,1200.0,,-76.962284571,-11.795979752999983,POINT (-76.962284571 -11.795979752999983),132360
508,508,815.0,SB,60.0,240.0,,-77.11697199999998,-11.93144000000001,POINT (-77.11697199999998 -11.93144000000001),187510
509,509,816.0,SB,220.0,600.0,,-76.72623406100001,-12.497276371999988,POINT (-76.72623406100001 -12.497276371999988),199643
510,510,817.0,SB,60.0,6.0,,-70.30069846700002,-14.300222926999991,POINT (-70.30069846700002 -14.300222926999991),130154
511,511,818.0,SB,220.0,0.0,,-79.79326396599998,-6.86244581699998,POINT (-79.79326396599998 -6.86244581699998),140081
512,512,819.0,SB,60.0,4.0,,-72.452347196,-16.28165149199998,POINT (-72.452347196 -16.28165149199998),153317
513,513,820.0,SB,500.0,1200.0,,-71.80843020600003,-16.676573459999986,POINT (-71.80843020600003 -16.676573459999986),183098
514,514,821.0,SB,220.0,450.0,,-71.58734978400003,-16.560392494999974,POINT (-71.58734978400003 -16.560392494999974),187510
515,515,822.0,SB,220.0,300.0,,-71.58930108599998,-16.554687058000013,POINT (-71.58930108599998 -16.554687058000013),115815
516,516,823.0,SB,138.0,400.0,,-71.123122298,-17.57650000000001,POINT (-71.123122298 -17.57650000000001),204055
517,517,824.0,SB,138.0,10.0,,-70.83453987000001,-17.411142487000006,POINT (-70.83453987000001 -17.411142487000006),150008
518,518,825.0,SB,33.0,90.0,,-81.28329300000001,-4.576997000000006,POINT (-81.28329300000001 -4.576997000000006),152214
519,519,826.0,SB,220.0,0.0,,-81.17586645400002,-4.587437625999996,POINT (-81.17586645400002 -4.587437625999996),120227
520,520,827.0,SB,33.0,3.0,,-78.54318834200001,-7.994537978999972,POINT (-78.54318834200001 -7.994537978999972),154420
521,521,828.0,SB,33.0,1.4,,-78.55962217000001,-7.9110525859999825,POINT (-78.55962217000001 -7.9110525859999825),173171
522,522,829.0,SB,33.0,3.0,,-78.44846836300002,-7.822062911999978,POINT (-78.44846836300002 -7.822062911999978),181995
523,523,830.0,SB,220.0,375.0,,-72.33662274,-14.088545703000024,POINT (-72.33662274 -14.088545703000024),220600
524,524,831.0,SB,60.0,10.0,,-73.14973634799998,-14.649215837999977,POINT (-73.14973634799998 -14.649215837999977),133463
525,525,832.0,SB,220.0,225.0,,-72.60516735200002,-13.146135712999978,POINT (-72.60516735200002 -13.146135712999978),123536
526,526,833.0,SB,220.0,120.0,,-72.83715625899998,-13.54464372299998,POINT (-72.83715625899998 -13.54464372299998),151111
527,527,834.0,SB,220.0,250.0,,-71.78589323099999,-14.467328846999976,POINT (-71.78589323099999 -14.467328846999976),205158
528,528,835.0,SB,60.0,50.0,,-77.27468538199997,-11.433393430000024,POINT (-77.27468538199997 -11.433393430000024),152214
529,529,836.0,SB,60.0,35.0,,-73.301751335,-14.533773772000018,POINT (-73.301751335 -14.533773772000018),133463
530,530,837.0,SB,220.0,120.0,,-76.96316203100002,-11.901940517000014,POINT (-76.96316203100002 -11.901940517000014),121330
531,531,838.0,SB,220.0,112.5,,-76.48414300000002,-11.657635000000028,POINT (-76.48414300000002 -11.657635000000028),120227
532,532,839.0,SB,220.0,330.0,,-76.14562009299999,-11.66576382300002,POINT (-76.14562009299999 -11.66576382300002),155523
533,533,840.0,SB,220.0,750.0,,-70.99812186700001,-17.190910095999982,POINT (-70.99812186700001 -17.190910095999982),213982
534,534,841.0,SB,138.0,600.0,,-70.96622498300002,-17.215906913000026,POINT (-70.96622498300002 -17.215906913000026),170965
535,535,842.0,SB,60.0,5.0,,-70.20559300000002,-17.985652000000016,POINT (-70.20559300000002 -17.985652000000016),194128
536,536,843.0,SB,500.0,750.0,,-70.99915346699999,-17.189698179999993,POINT (-70.99915346699999 -17.189698179999993),132360
537,537,844.0,SB,138.0,185.0,,-70.05136424400001,-15.831074870000007,POINT (-70.05136424400001 -15.831074870000007),163244
538,538,845.0,SB,60.0,75.0,,-70.09589819299998,-15.568809402,POINT (-70.09589819299998 -15.568809402),165450
539,539,846.0,SB,60.0,59.5,,-70.20483125800001,-14.913922302000003,POINT (-70.20483125800001 -14.913922302000003),205158
540,540,847.0,SB,138.0,59.5,,-70.20581268299998,-14.91373067699999,POINT (-70.20581268299998 -14.91373067699999),116918
541,541,848.0,SB,220.0,150.0,,-71.31359530999998,-14.881110080999974,POINT (-71.31359530999998 -14.881110080999974),155523
542,542,849.0,SB,33.0,25.0,,-71.99601054700003,-17.025664819999974,POINT (-71.99601054700003 -17.025664819999974),134566
543,543,850.0,SB,220.0,300.0,,-71.51833585399999,-16.476087181000025,POINT (-71.51833585399999 -16.476087181000025),126845
544,544,851.0,SB,138.0,120.0,,-71.51626784500002,-16.473746112000015,POINT (-71.51626784500002 -16.473746112000015),114712
545,545,852.0,SB,220.0,1200.0,,-71.807317979,-16.675995186000023,POINT (-71.807317979 -16.675995186000023),137875
546,546,853.0,SB,33.0,11.5,,-71.51985995899997,-16.321182539000006,POINT (-71.51985995899997 -16.321182539000006),155523
547,547,854.0,SB,138.0,0.0,,-71.44523303800003,-16.26278216999998,POINT (-71.44523303800003 -16.26278216999998),148905
548,548,855.0,SB,60.0,30.0,,-71.406814113,-15.536197863999972,POINT (-71.406814113 -15.536197863999972),169862
549,549,856.0,SB,60.0,66.0,,-72.07152401500002,-13.47429456399999,POINT (-72.07152401500002 -13.47429456399999),168759
550,550,857.0,SB,138.0,120.0,,-72.837417679,-13.545046633000029,POINT (-72.837417679 -13.545046633000029),187510
551,551,858.0,SB,220.0,150.0,,-75.176712742,-15.204754544000023,POINT (-75.176712742 -15.204754544000023),190819
552,552,859.0,SB,60.0,150.0,,-75.17725226599998,-15.205281582999987,POINT (-75.17725226599998 -15.205281582999987),122433
553,553,860.0,SB,60.0,100.0,,-75.692638676,-14.05594483599998,POINT (-75.692638676 -14.05594483599998),173171
554,554,861.0,SB,60.0,50.0,,-76.17681424300002,-13.265158354999985,POINT (-76.17681424300002 -13.265158354999985),207364
555,555,862.0,SB,220.0,200.0,,-80.698672611,-5.168214764000027,POINT (-80.698672611 -5.168214764000027),112506
556,556,863.0,SB,60.0,200.0,,-80.69874008800002,-5.168748596,POINT (-80.69874008800002 -5.168748596),138978
557,557,864.0,SB,220.0,672.0,,-80.53093922099998,-5.926786967999988,POINT (-80.53093922099998 -5.926786967999988),147802
558,558,865.0,SB,220.0,110.0,,-79.45793729299999,-7.306192696999972,POINT (-79.45793729299999 -7.306192696999972),115815
559,559,866.0,SB,60.0,150.0,,-78.60224111399998,-7.057407072999979,POINT (-78.60224111399998 -7.057407072999979),142287
560,560,867.0,SB,220.0,150.0,,-78.60243540099998,-7.058494214999996,POINT (-78.60243540099998 -7.058494214999996),116918
561,561,868.0,SB,220.0,750.0,,-79.022943677,-8.04914465500002,POINT (-79.022943677 -8.04914465500002),135669
562,562,869.0,SB,220.0,345.0,,-79.055506606,-8.044863180999982,POINT (-79.055506606 -8.044863180999982),118021
563,563,870.0,SB,138.0,100.0,,-75.99225369599998,-9.289944466999998,POINT (-75.99225369599998 -9.289944466999998),138978
564,564,871.0,SB,138.0,60.0,,-75.49366974200001,-9.031120890000013,POINT (-75.49366974200001 -9.031120890000013),161038
565,565,872.0,SB,138.0,240.0,,-78.55899437699998,-9.01141179299998,POINT (-78.55899437699998 -9.01141179299998),159935
566,566,873.0,SB,60.0,95.0,,-77.742116184,-10.680376883000008,POINT (-77.742116184 -10.680376883000008),220600
567,567,874.0,SB,220.0,95.0,,-77.74180054599998,-10.679379786000029,POINT (-77.74180054599998 -10.679379786000029),210673
568,568,875.0,SB,138.0,95.0,,-77.74231867700001,-10.680424709000022,POINT (-77.74231867700001 -10.680424709000022),143390
569,569,876.0,SB,60.0,80.0,,-77.51624265100003,-11.11436056399998,POINT (-77.51624265100003 -11.11436056399998),134566
570,570,877.0,SB,220.0,80.0,,-77.51578283200001,-11.114612812000018,POINT (-77.51578283200001 -11.114612812000018),213982
571,571,878.0,SB,60.0,593.0,,-76.99507125100001,-12.112223830999994,POINT (-76.99507125100001 -12.112223830999994),185304
572,572,879.0,SB,220.0,400.0,,-77.10433595,-12.04789417799998,POINT (-77.10433595 -12.04789417799998),162141
573,573,880.0,SB,220.0,600.0,,-76.726129163,-12.495440800999972,POINT (-76.726129163 -12.495440800999972),208467
574,574,881.0,SB,220.0,145.0,,-76.727771862,-12.496387890999983,POINT (-76.727771862 -12.496387890999983),144493
575,575,882.0,SB,500.0,800.0,,-71.97743765299998,-17.038317882,POINT (-71.97743765299998 -17.038317882),159935
576,576,883.0,SB,220.0,208.0,,-77.008328775,-10.92783665899998,POINT (-77.008328775 -10.92783665899998),119124
577,577,884.0,SB,60.0,25.0,,-75.069839984,-11.652859980000017,POINT (-75.069839984 -11.652859980000017),219497
578,578,885.0,SB,60.0,25.0,,-75.05920118199998,-11.646011202000013,POINT (-75.05920118199998 -11.646011202000013),217291
579,579,886.0,SB,60.0,23.4,,-76.18305019799999,-13.449643239000013,POINT (-76.18305019799999 -13.449643239000013),210673
580,580,887.0,SB,220.0,118.0,,-77.872519367,-8.77518861499999,POINT (-77.872519367 -8.77518861499999),122433
581,581,888.0,SB,220.0,140.0,,-77.824822369,-8.776137145999996,POINT (-77.824822369 -8.776137145999996),166553
582,582,889.0,SB,220.0,200.0,,-80.69912972899999,-5.142295998999998,POINT (-80.69912972899999 -5.142295998999998),130154
583,583,890.0,SB,220.0,200.0,,-80.698672611,-5.168214764000027,POINT (-80.698672611 -5.168214764000027),143390
584,584,891.0,SB,220.0,230.0,,-79.78925898300002,-6.884990680999977,POINT (-79.78925898300002 -6.884990680999977),124639
585,585,892.0,SB,60.0,50.0,,-76.13238777100003,-11.733883967999986,POINT (-76.13238777100003 -11.733883967999986),181995
586,586,893.0,SB,220.0,95.0,,-77.74184326800003,-10.680332349000023,POINT (-77.74184326800003 -10.680332349000023),151111
587,587,894.0,SB,220.0,50.0,,-76.132271318,-11.733959793999986,POINT (-76.132271318 -11.733959793999986),120227
588,588,895.0,SB,138.0,116.0,,-70.76789940600003,-17.061568212999987,POINT (-70.76789940600003 -17.061568212999987),190819
589,589,896.0,SB,138.0,50.0,,-71.309690107,-17.629151880999984,POINT (-71.309690107 -17.629151880999984),137875
590,590,897.0,SB,138.0,400.0,,-71.12252808199997,-17.576636701999973,POINT (-71.12252808199997 -17.576636701999973),110300
591,591,898.0,SB,220.0,240.0,,-78.55673672799998,-9.01085501099999,POINT (-78.55673672799998 -9.01085501099999),132360
592,592,899.0,SB,220.0,0.0,,-80.253996287,-6.291544202000011,POINT (-80.253996287 -6.291544202000011),206261
593,593,900.0,SB,220.0,60.0,,-80.14639564100003,-6.096736910999994,POINT (-80.14639564100003 -6.096736910999994),175377
594,594,901.0,SB,138.0,0.0,,-76.20808054499997,-9.900365360000023,POINT (-76.20808054499997 -9.900365360000023),210673
595,595,902.0,SB,220.0,40.0,,-78.15529077500003,-7.917812980999997,POINT (-78.15529077500003 -7.917812980999997),220600
596,596,903.0,SB,220.0,240.0,,-70.35861803193367,-17.39811315799332,POINT (-70.35861803193367 -17.39811315799332),147802
597,597,904.0,SB,220.0,240.0,,-70.35312894423778,-17.407781557377103,POINT (-70.35312894423778 -17.407781557377103),138978
598,598,905.0,SB,220.0,240.0,,-70.36448654757015,-17.39767440201758,POINT (-70.36448654757015 -17.39767440201758),213982
599,599,906.0,SB,220.0,240.0,,-70.36165850391124,-17.407783578270063,POINT (-70.36165850391124 -17.407783578270063),114712
600,600,907.0,SB,220.0,240.0,,-70.35183989785716,-17.390007981868614,POINT (-70.35183989785716 -17.390007981868614),169862
601,601,908.0,SB,220.0,240.0,,-70.40368424042181,-17.411477360207776,POINT (-70.40368424042181 -17.411477360207776),145596
602,602,909.0,SB,220.0,240.0,,-70.39666466576074,-17.42419092002123,POINT (-70.39666466576074 -17.42419092002123),176480
603,603,910.0,SB,220.0,240.0,,-70.39432892453787,-17.43026983286498,POINT (-70.39432892453787 -17.43026983286498),216188
604,604,911.0,SB,220.0,240.0,,-70.39289719092531,-17.42300648845869,POINT (-70.39289719092531 -17.42300648845869),131257
605,605,912.0,SB,220.0,240.0,,-70.3963005994945,-17.42250602978447,POINT (-70.3963005994945 -17.42250602978447),220600
606,606,913.0,SB,220.0,240.0,,-77.30414821298825,-10.56738084345564,POINT (-77.30414821298825 -10.56738084345564),194128
607,607,914.0,SB,220.0,240.0,,-77.3031076343816,-10.569203720520004,POINT (-77.3031076343816 -10.569203720520004),193025
608,608,915.0,SB,220.0,240.0,,-77.31008097935748,-10.573804890659083,POINT (-77.31008097935748 -10.573804890659083),216188
609,609,916.0,SB,220.0,240.0,,-77.31705564739137,-10.575556753286936,POINT (-77.31705564739137 -10.575556753286936),218394
610,610,917.0,SB,220.0,240.0,,-77.30403305065389,-10.580809653319797,POINT (-77.30403305065389 -10.580809653319797),159935
611,611,918.0,SB,220.0,240.0,,-76.62855113594536,-11.841721915409677,POINT (-76.62855113594536 -11.841721915409677),110300
612,612,919.0,SB,220.0,240.0,,-76.62438714306182,-11.828766758329936,POINT (-76.62438714306182 -11.828766758329936),150008
613,613,920.0,SB,220.0,240.0,,-76.62817896978096,-11.839151566089992,POINT (-76.62817896978096 -11.839151566089992),138978
614,614,921.0,SB,220.0,240.0,,-76.62984468512576,-11.832964346640344,POINT (-76.62984468512576 -11.832964346640344),136772
615,615,922.0,SB,220.0,240.0,,-76.62305228276438,-11.82739161984112,POINT (-76.62305228276438 -11.82739161984112),132360
616,616,923.0,SB,220.0,240.0,,-71.43669816338559,-16.263916717227858,POINT (-71.43669816338559 -16.263916717227858),124639
617,617,924.0,SB,220.0,240.0,,-71.44422566870998,-16.271151393767216,POINT (-71.44422566870998 -16.271151393767216),191922
618,618,925.0,SB,220.0,240.0,,-71.43780922625149,-16.26616726188509,POINT (-71.43780922625149 -16.26616726188509),118021
619,619,926.0,SB,220.0,240.0,,-71.4518760261011,-16.26079499549594,POINT (-71.4518760261011 -16.26079499549594),196334
620,620,927.0,SB,220.0,240.0,,-71.45299425343086,-16.262741350765513,POINT (-71.45299425343086 -16.262741350765513),219497
621,621,928.0,SB,220.0,240.0,,-75.30735737459648,-11.297026036122109,POINT (-75.30735737459648 -11.297026036122109),134566
622,622,929.0,SB,220.0,240.0,,-75.30871812098044,-11.30040945107908,POINT (-75.30871812098044 -11.30040945107908),140081
623,623,930.0,SB,220.0,240.0,,-75.29985678234135,-11.310495648282105,POINT (-75.29985678234135 -11.310495648282105),135669
624,624,931.0,SB,220.0,240.0,,-75.31014683744748,-11.29630629612748,POINT (-75.31014683744748 -11.29630629612748),168759
625,625,932.0,SB,220.0,240.0,,-75.30241155916772,-11.31065596146693,POINT (-75.30241155916772 -11.31065596146693),165450
626,626,933.0,SB,220.0,240.0,,-80.62995487908364,-5.037098379109835,POINT (-80.62995487908364 -5.037098379109835),135669
627,627,934.0,SB,220.0,240.0,,-80.62684160530341,-5.040717351272699,POINT (-80.62684160530341 -5.040717351272699),215085
628,628,935.0,SB,220.0,240.0,,-80.62482578288184,-5.0428962660917085,POINT (-80.62482578288184 -5.0428962660917085),127948
629,629,936.0,SB,220.0,240.0,,-80.63734602543778,-5.033491276565568,POINT (-80.63734602543778 -5.033491276565568),197437
630,630,937.0,SB,220.0,240.0,,-80.62512628175905,-5.040853508510346,POINT (-80.62512628175905 -5.040853508510346),147802
631,631,938.0,SB,220.0,240.0,,-79.20377213702693,-7.238828242045116,POINT (-79.20377213702693 -7.238828242045116),120227
632,632,939.0,SB,220.0,240.0,,-79.217288810856,-7.245148648753506,POINT (-79.217288810856 -7.245148648753506),111403
633,633,940.0,SB,220.0,240.0,,-79.21399528925078,-7.234546074030216,POINT (-79.21399528925078 -7.234546074030216),159935
634,634,941.0,SB,220.0,240.0,,-79.20353282714944,-7.232950410417986,POINT (-79.20353282714944 -7.232950410417986),133463
635,635,942.0,SB,220.0,240.0,,-79.21327429776949,-7.247627215048784,POINT (-79.21327429776949 -7.247627215048784),138978
636,636,943.0,SB,220.0,240.0,,-76.78059496976593,-11.976298051120462,POINT (-76.78059496976593 -11.976298051120462),163244
637,637,944.0,SB,220.0,240.0,,-76.76993733081432,-11.97930599523601,POINT (-76.76993733081432 -11.97930599523601),183098
638,638,945.0,SB,220.0,240.0,,-76.76943049297542,-11.98031753938867,POINT (-76.76943049297542 -11.98031753938867),215085
639,639,946.0,SB,220.0,240.0,,-76.7780773675789,-11.970637514876248,POINT (-76.7780773675789 -11.970637514876248),112506
640,640,947.0,SB,220.0,240.0,,-76.76732054168109,-11.968014734904497,POINT (-76.76732054168109 -11.968014734904497),191922
641,641,948.0,SB,220.0,240.0,,-76.31580988961036,-11.779451040699906,POINT (-76.31580988961036 -11.779451040699906),209570
642,642,949.0,SB,220.0,240.0,,-76.30358925345655,-11.781562678321423,POINT (-76.30358925345655 -11.781562678321423),131257
643,643,950.0,SB,220.0,240.0,,-76.29845920027435,-11.775710550077546,POINT (-76.29845920027435 -11.775710550077546),135669
644,644,951.0,SB,220.0,240.0,,-76.31631682230537,-11.777602941881709,POINT (-76.31631682230537 -11.777602941881709),143390
645,645,952.0,SB,220.0,240.0,,-76.30250847683149,-11.77563140151832,POINT (-76.30250847683149 -11.77563140151832),144493
646,646,953.0,SB,220.0,240.0,,-76.61451642267998,-11.762153256906394,POINT (-76.61451642267998 -11.762153256906394),131257
647,647,954.0,SB,220.0,240.0,,-76.60636199771069,-11.763630921963465,POINT (-76.60636199771069 -11.763630921963465),133463
648,648,955.0,SB,220.0,240.0,,-76.62145024896142,-11.764580498330332,POINT (-76.62145024896142 -11.764580498330332),181995
649,649,956.0,SB,220.0,240.0,,-76.60917084367867,-11.754335118192852,POINT (-76.60917084367867 -11.754335118192852),165450
650,650,957.0,SB,220.0,240.0,,-76.62167632566207,-11.760134285799335,POINT (-76.62167632566207 -11.760134285799335),170965
651,651,958.0,SB,220.0,240.0,,-76.02580597594618,-11.409264293171924,POINT (-76.02580597594618 -11.409264293171924),200746
652,652,959.0,SB,220.0,240.0,,-76.04281878560991,-11.409427203589656,POINT (-76.04281878560991 -11.409427203589656),168759
653,653,960.0,SB,220.0,240.0,,-76.03077883254224,-11.41255639382721,POINT (-76.03077883254224 -11.41255639382721),123536
654,654,961.0,SB,220.0,240.0,,-76.02903833414894,-11.418732016050544,POINT (-76.02903833414894 -11.418732016050544),132360
655,655,962.0,SB,220.0,240.0,,-76.02971134919538,-11.42342575626299,POINT (-76.02971134919538 -11.42342575626299),132360
656,656,963.0,SB,220.0,240.0,,-74.65648897440707,-12.349413861589284,POINT (-74.65648897440707 -12.349413861589284),143390
657,657,964.0,SB,220.0,240.0,,-74.65339845904909,-12.34670568030472,POINT (-74.65339845904909 -12.34670568030472),196334
658,658,965.0,SB,220.0,240.0,,-74.66508035050006,-12.354662708307613,POINT (-74.66508035050006 -12.354662708307613),211776
659,659,966.0,SB,220.0,240.0,,-74.66462971555094,-12.34770979912036,POINT (-74.66462971555094 -12.34770979912036),135669
660,660,967.0,SB,220.0,240.0,,-74.66203656595961,-12.352808727618116,POINT (-74.66203656595961 -12.352808727618116),157729
661,661,968.0,SB,220.0,240.0,,-76.67967095093063,-11.918987701420026,POINT (-76.67967095093063 -11.918987701420026),125742
662,662,969.0,SB,220.0,240.0,,-76.6912153457994,-11.937200233663775,POINT (-76.6912153457994 -11.937200233663775),157729
663,663,970.0,SB,220.0,240.0,,-76.68889123191164,-11.935673327345896,POINT (-76.68889123191164 -11.935673327345896),175377
664,664,971.0,SB,220.0,240.0,,-76.67991346134826,-11.918053485559357,POINT (-76.67991346134826 -11.918053485559357),180892
665,665,972.0,SB,220.0,240.0,,-76.69561803473587,-11.921997388269585,POINT (-76.69561803473587 -11.921997388269585),151111
666,666,973.0,SB,220.0,240.0,,-76.02782584564949,-11.6192501747705,POINT (-76.02782584564949 -11.6192501747705),172068
667,667,974.0,SB,220.0,240.0,,-76.03277756476015,-11.631641404866794,POINT (-76.03277756476015 -11.631641404866794),173171
668,668,975.0,SB,220.0,240.0,,-76.03750911440788,-11.617743050518328,POINT (-76.03750911440788 -11.617743050518328),191922
669,669,976.0,SB,220.0,240.0,,-76.03261636702446,-11.62459642676612,POINT (-76.03261636702446 -11.62459642676612),208467
670,670,977.0,SB,220.0,240.0,,-76.04262289941796,-11.625803373200156,POINT (-76.04262289941796 -11.625803373200156),174274
671,671,978.0,SB,220.0,240.0,,-75.97398354630603,-12.83541140774281,POINT (-75.97398354630603 -12.83541140774281),138978
672,672,979.0,SB,220.0,240.0,,-75.9699248278249,-12.841082870192784,POINT (-75.9699248278249 -12.841082870192784),204055
673,673,980.0,SB,220.0,240.0,,-75.97191378956974,-12.832504049449652,POINT (-75.97191378956974 -12.832504049449652),130154
674,674,981.0,SB,220.0,240.0,,-75.97949139043394,-12.828384673958572,POINT (-75.97949139043394 -12.828384673958572),200746
